"","META.Open","META.High","META.Low","META.Close","META.Volume","META.Adjusted"
"1219",139.479996,140.389999,139.089996,139.529999,13022800,139.529999
"1220",140.080002,141.020004,139.759995,140.339996,16664700,140.339996
"1221",139.050003,140.649994,138.770004,140.320007,12800500,140.320007
"1222",140.360001,141.949997,140.009995,141.759995,14679400,141.759995
"1223",141.990005,142.860001,141.429993,142.649994,16527600,142.649994
"1224",142.399994,142.949997,141.850006,142.410004,12404000,142.410004
"1225",142.309998,142.630005,141.889999,142.050003,11478300,142.050003
"1226",141.929993,142.470001,140.820007,142.279999,13564000,142.279999
"1227",141.860001,142.089996,141.270004,141.729996,12948600,141.729996
"1228",142.259995,143.440002,141.289993,141.850006,17158100,141.850006
"1229",142.110001,142.220001,140.910004,141.169998,15103400,141.169998
"1230",141.199997,141.550003,140.240005,140.779999,11818300,140.779999
"1231",141,141.429993,140.630005,141.039993,9039400,141.039993
"1232",140.800003,141.029999,138.809998,139.919998,16638100,139.919998
"1233",139.720001,140.399994,139.440002,139.580002,11612500,139.580002
"1234",139.619995,140.580002,139.330002,139.389999,10965600,139.389999
"1235",139.759995,141.550003,139.75,141.419998,11519700,141.419998
"1236",141.270004,141.910004,140.610001,140.960007,14807500,140.960007
"1237",141.350006,143.039993,141.270004,142.270004,15563900,142.270004
"1238",142.949997,144.25,142.690002,143.800003,15968200,143.800003
"1239",143.899994,144.169998,142.270004,143.679993,12382000,143.679993
"1240",144.960007,145.669998,144.339996,145.470001,14407200,145.470001
"1241",145.789993,147.149994,145.789993,146.490005,17767500,146.490005
"1242",147.089996,147.589996,146.089996,146.559998,12395000,146.559998
"1243",146.669998,147.75,146.139999,147.699997,11275100,147.699997
"1244",149.5,151.529999,149.070007,150.25,30652200,150.25
"1245",151.740005,152.570007,151.419998,152.460007,25218300,152.460007
"1246",153.339996,153.440002,151.660004,152.779999,21870400,152.779999
"1247",153.600006,153.600006,151.339996,151.800003,29782500,151.800003
"1248",150.169998,151.520004,148.720001,150.850006,36225500,150.850006
"1249",151.449997,151.630005,149.789993,150.240005,17148500,150.240005
"1250",150.710007,151.080002,149.740005,151.059998,15827500,151.059998
"1251",151.490005,152.589996,150.210007,150.479996,17453900,150.479996
"1252",150.229996,150.520004,148.860001,150.289993,12080700,150.289993
"1253",150.309998,150.649994,149.410004,150.039993,11841900,150.039993
"1254",150.399994,150.460007,149.630005,150.330002,9598200,150.330002
"1255",150.169998,151.479996,149.770004,150.190002,15064700,150.190002
"1256",150.110001,150.210007,149.029999,149.779999,14550800,149.779999
"1257",148,148.669998,144.419998,144.850006,28300100,144.850006
"1258",144.720001,148.149994,144.509995,147.660004,23031600,147.660004
"1259",148.449997,149.389999,147.960007,148.059998,16187900,148.059998
"1260",148.080002,148.589996,147.690002,148.240005,12586700,148.240005
"1261",148.520004,148.809998,147.25,148.070007,12817800,148.070007
"1262",148.509995,150.229996,148.419998,150.039993,17862400,150.039993
"1263",150.300003,152.589996,149.949997,151.960007,19891400,151.960007
"1264",152.229996,152.25,151.149994,152.130005,14996200,152.130005
"1265",151.970001,152.899994,151.639999,152.380005,13226000,152.380005
"1266",152.699997,153.350006,151.089996,151.460007,18023900,151.460007
"1267",151.75,152.289993,150.300003,151.529999,14530600,151.529999
"1268",151.850006,153.630005,151.300003,153.610001,16854400,153.610001
"1269",153.639999,154.710007,153.410004,153.630005,12520400,153.630005
"1270",153.410004,154.520004,152.479996,152.809998,13457100,152.809998
"1271",153.270004,153.75,152.339996,153.119995,12066700,153.119995
"1272",154.080002,154.729996,153.100006,154.710007,17799400,154.710007
"1273",154.770004,155.589996,146.610001,149.600006,35577700,149.600006
"1274",148.169998,149.199997,144.559998,148.440002,33170200,148.440002
"1275",150.149994,151.179993,148.899994,150.679993,20483400,150.679993
"1276",151.259995,152.399994,149.050003,150.25,20808800,150.25
"1277",147.669998,150.039993,146.369995,149.800003,18994200,149.800003
"1278",149.589996,150.830002,148.600006,150.639999,22882400,150.639999
"1279",151.710007,153.570007,151.710007,152.869995,19026500,152.869995
"1280",152.880005,153.839996,152.210007,152.25,14743900,152.25
"1281",152.360001,154.080002,151.880005,153.910004,15039800,153.910004
"1282",153.009995,154.550003,152.910004,153.399994,13005500,153.399994
"1283",152.720001,155.199997,152.649994,155.070007,18027000,155.070007
"1284",156.25,156.5,153.199997,153.589996,18049700,153.589996
"1285",152.839996,153.309998,150.389999,150.580002,19360800,150.580002
"1286",150.919998,153.470001,149.860001,153.240005,16719100,153.240005
"1287",152.279999,152.5,148.919998,151.039993,23973500,151.039993
"1288",151.899994,151.919998,150.059998,150.979996,17666000,150.979996
"1289",151.720001,152.149994,147.800003,148.429993,13862700,148.429993
"1290",149,150.850006,148.130005,150.339996,14334300,150.339996
"1291",149.029999,150.039993,148,148.820007,14951800,148.820007
"1292",149.25,151.990005,149.190002,151.440002,13615900,151.440002
"1293",151.690002,153.979996,151.509995,153.5,13378700,153.5
"1294",153.369995,155.419998,152.910004,155.270004,13667700,155.270004
"1295",156.490005,159.160004,156.199997,158.899994,22739400,158.899994
"1296",158.740005,159.779999,158.419998,159.259995,13929200,159.259995
"1297",160.130005,160.320007,159.330002,159.970001,16371200,159.970001
"1298",160.25,160.779999,158.809998,159.729996,12858800,159.729996
"1299",159.660004,163.729996,159.419998,162.860001,23722900,162.860001
"1300",163.589996,165.699997,163.169998,164.139999,26273600,164.139999
"1301",164.800003,165,162.809998,164.529999,18523100,164.529999
"1302",164.160004,165.050003,163.75,164.429993,14744000,164.429993
"1303",164.639999,166.169998,164.309998,166,17367000,166
"1304",165.009995,165.539993,163.860001,165.279999,15383200,165.279999
"1305",166.009995,166.009995,164.100006,165.610001,35236900,165.610001
"1306",174.699997,175.490005,167.5,170.440002,68910700,170.440002
"1307",169.070007,173.429993,169.050003,172.449997,24557600,172.449997
"1308",172,172.720001,168.550003,169.25,25478900,169.25
"1309",169.820007,170.470001,169.050003,169.860001,14385000,169.860001
"1310",170.300003,170.550003,166.910004,169.300003,17433800,169.300003
"1311",169.300003,169.699997,168.25,168.589996,10793800,168.589996
"1312",168.970001,170.059998,168.690002,169.619995,10777700,169.619995
"1313",169.949997,172.059998,169.660004,171.979996,12787800,171.979996
"1314",171.880005,173.050003,170.619995,171.229996,14393500,171.229996
"1315",169.979996,171.449997,169.559998,171.179993,10815000,171.179993
"1316",170.059998,170.589996,166.850006,167.399994,20832700,167.399994
"1317",167.949997,168.820007,166.850006,168.080002,13791200,168.080002
"1318",170.089996,171.080002,169.289993,170.75,12954200,170.75
"1319",171.490005,171.5,170.009995,171,8729200,171
"1320",171.25,171.380005,169.240005,170,15779900,170
"1321",169.339996,169.860001,166.850006,166.910004,17216000,166.910004
"1322",166.839996,168.669998,166.210007,167.410004,15093600,167.410004
"1323",167.160004,168,165.820007,167.779999,11907500,167.779999
"1324",168.279999,169.869995,167.149994,169.639999,11391000,169.639999
"1325",168.839996,169.360001,168.199997,168.710007,9856500,168.710007
"1326",168.880005,169.289993,166.410004,167.740005,14030400,167.740005
"1327",167.860001,168.380005,166.179993,166.320007,12614500,166.320007
"1328",166.910004,167.699997,166.330002,167.240005,8553700,167.240005
"1329",165.25,168.429993,165,168.050003,11121000,168.050003
"1330",168.169998,170.179993,167.630005,169.919998,11138300,169.919998
"1331",170.399994,172.149994,170.059998,171.970001,17226500,171.970001
"1332",172.399994,172.919998,171.309998,172.020004,11677600,172.020004
"1333",171.270004,172.389999,169.550003,170.720001,13210900,170.720001
"1334",170.910004,172.479996,169.570007,172.089996,13906300,172.089996
"1335",171.940002,173.309998,170.270004,173.210007,18049500,173.210007
"1336",173.089996,173.490005,170.800003,170.949997,10998500,170.949997
"1337",172.399994,173.889999,172.199997,173.509995,12372000,173.509995
"1338",173.759995,174,171.75,172.960007,11186300,172.960007
"1339",173.009995,173.169998,172.059998,173.050003,9119300,173.050003
"1340",172.259995,172.279999,170.5,170.960007,15615700,170.960007
"1341",170.880005,172.339996,170.259995,171.639999,15660500,171.639999
"1342",171.990005,172.070007,169.339996,170.009995,12954000,170.009995
"1343",170.619995,172.559998,170.360001,172.520004,13168600,172.520004
"1344",172.5,173.050003,170.699997,172.169998,12264100,172.169998
"1345",171.690002,172.270004,170.009995,171.110001,11161400,171.110001
"1346",170.210007,171.729996,169.220001,170.539993,12097100,170.539993
"1347",169.240005,169.300003,161.559998,162.869995,41251600,162.869995
"1348",164.5,165.5,162.779999,164.210007,23363300,164.210007
"1349",165.899994,168.339996,165.570007,167.679993,19242500,167.679993
"1350",167.940002,169.070007,167.160004,168.729996,12178700,168.729996
"1351",168.830002,171.660004,168.809998,170.869995,15340400,170.869995
"1352",171.389999,171.869995,168.75,169.470001,13392300,169.470001
"1353",169.300003,170.729996,169.199997,169.960007,8190300,169.960007
"1354",169.830002,170.669998,168.289993,168.419998,12127900,168.419998
"1355",169.179993,171.309998,168.600006,171.240005,14580600,171.240005
"1356",170.25,172.369995,169.75,172.229996,13124500,172.229996
"1357",172.699997,174.880005,172,172.5,14570400,172.5
"1358",173,173.199997,170.800003,171.589996,11341100,171.589996
"1359",171.949997,172.779999,171.399994,172.740005,11283700,172.740005
"1360",172.610001,173.850006,172.289993,172.550003,10351000,172.550003
"1361",173.449997,174.649994,173.199997,173.740005,13658300,173.740005
"1362",174.490005,175,174.059998,174.520004,11498800,174.520004
"1363",174.710007,176.130005,174.360001,176.110001,15990100,176.110001
"1364",176.649994,176.740005,175.75,176.029999,12752400,176.029999
"1365",174.929993,176.029999,172.630005,174.559998,14048400,174.559998
"1366",175.5,175.880005,174.630005,174.979996,12602200,174.979996
"1367",175.199997,175.339996,171.25,171.270004,13852700,171.270004
"1368",172.300003,173.240005,171.5,171.800003,12267900,171.800003
"1369",171.899994,172.25,168.889999,170.600006,15868200,170.600006
"1370",171.380005,172.289993,170.389999,170.630005,11833100,170.630005
"1371",174.149994,178.210007,173.899994,177.880005,30285300,177.880005
"1372",179.259995,180.690002,177.610001,179.869995,24353200,179.869995
"1373",180.570007,180.800003,178.940002,180.059998,20174200,180.059998
"1374",182.360001,182.899994,180.570007,182.660004,40918300,182.660004
"1375",180.630005,181.940002,177.339996,178.919998,35529900,178.919998
"1376",179.289993,179.860001,176.710007,178.919998,17822100,178.919998
"1377",178.559998,180.449997,178.309998,180.169998,13312700,180.169998
"1378",180.5,180.75,178.960007,180.25,12928200,180.25
"1379",179.789993,180.350006,179.110001,179.559998,10494100,179.559998
"1380",178.309998,179.399994,177.089996,179.300003,12610300,179.300003
"1381",178.350006,179.100006,177.960007,178.460007,11070200,178.460007
"1382",177.5,179.039993,177.300003,178.770004,9523400,178.770004
"1383",178.130005,178.970001,177.179993,178.070007,9585900,178.070007
"1384",176.660004,178.570007,176.399994,177.949997,10253700,177.949997
"1385",178.759995,179.830002,178.5,179.589996,15607600,179.589996
"1386",179.300003,179.979996,178.899994,179,13018000,179
"1387",178.869995,179.5,178.100006,178.740005,10052400,178.740005
"1388",179.149994,181.889999,178.990005,181.860001,14504000,181.860001
"1389",181.300003,181.729996,180.440002,180.869995,10376300,180.869995
"1390",180.399994,183.149994,180.289993,182.779999,9426300,182.779999
"1391",182.559998,183.729996,181.990005,183.029999,12344500,183.029999
"1392",183.509995,184.25,182.089996,182.419998,14379700,182.419998
"1393",181.889999,181.970001,174,175.130005,41933500,175.130005
"1394",176.850006,178.279999,175.199997,177.179993,25307600,177.179993
"1395",176.029999,177.479996,172.339996,175.100006,20182500,175.100006
"1396",176.289993,176.570007,170.789993,171.470001,24459400,171.470001
"1397",170.449997,175.380005,169.009995,172.830002,20184900,172.830002
"1398",172.5,176.770004,171.899994,176.059998,20255800,176.059998
"1399",175.800003,180.389999,175.800003,180.139999,20404500,180.139999
"1400",181.529999,182.279999,178.740005,179,19883800,179
"1401",179.300003,180.220001,178.800003,179.039993,13168600,179.039993
"1402",178.600006,179.179993,176.600006,176.960007,16854100,176.960007
"1403",177.300003,179.160004,177.25,178.300003,14615700,178.300003
"1404",178.289993,180.360001,177.679993,178.389999,13591000,178.389999
"1405",179.020004,180.490005,178.360001,180.179993,28463100,180.179993
"1406",181.009995,181.300003,179.75,180.820007,17265400,180.820007
"1407",179.949997,180.080002,178.220001,179.509995,14920600,179.509995
"1408",179.809998,179.809998,177.360001,177.889999,11860500,177.889999
"1409",177.940002,178.679993,177.050003,177.449997,11600700,177.449997
"1410",177.139999,177.529999,176.229996,177.199997,8509500,177.199997
"1411",176.630005,177,174.669998,175.990005,8897300,175.990005
"1412",176.550003,178.440002,176.259995,177.619995,9496100,177.619995
"1413",177.949997,178.940002,177.679993,177.919998,12220800,177.919998
"1414",178,178.850006,176.460007,176.460007,10261500,176.460007
"1415",177.679993,181.580002,177.550003,181.419998,18151900,181.419998
"1416",181.880005,184.779999,181.330002,184.669998,16886600,184.669998
"1417",184.899994,186.210007,184.100006,184.330002,13880900,184.330002
"1418",185.589996,186.899994,184.929993,186.850006,13574500,186.850006
"1419",187.199997,188.899994,186.330002,188.279999,17994700,188.279999
"1420",188.699997,188.800003,187.100006,187.869995,12393100,187.869995
"1421",186.940002,187.889999,185.630005,187.839996,10529900,187.839996
"1422",188.399994,188.399994,187.380005,187.770004,9588600,187.770004
"1423",178.059998,181.479996,177.399994,179.369995,77551300,179.369995
"1424",181.5,181.75,178.039993,178.389999,36183800,178.389999
"1425",179.259995,179.320007,175.800003,177.600006,27992400,177.600006
"1426",178.130005,180.979996,177.080002,179.800003,23304900,179.800003
"1427",180.850006,182.369995,180.169998,181.289993,26826500,181.289993
"1428",180.800003,185.389999,180.410004,185.369995,21059500,185.369995
"1429",186.050003,189.550003,185.550003,189.350006,25678800,189.350006
"1430",189.889999,190.660004,186.520004,186.550003,24334500,186.550003
"1431",187.949997,188.619995,186.600006,187.479996,17377700,187.479996
"1432",187.75,190,186.809998,190,17759200,190
"1433",188.75,188.839996,185.630005,185.979996,20453200,185.979996
"1434",187.619995,188.179993,181.839996,187.119995,20858600,187.119995
"1435",188.369995,189.830002,185.220001,186.889999,43275100,186.889999
"1436",188.220001,195.320007,187.889999,193.089996,54211300,193.089996
"1437",192.039993,194.210007,189.979996,190.279999,26677500,190.279999
