"AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted","returns"
3.47,3.4995,3.337,3.427,158600000,3.427,-0.0295908254282882
3.4655,3.475,3.2795,3.314,180426000,3.314,-0.0329734461628246
3.2935,3.431,3.1495,3.3515,226842000,3.3515,0.0113156306578153
3.347,3.6375,3.342,3.592,240778000,3.592,0.0717589139191406
3.56,3.619,3.387,3.6055,191948000,3.6055,0.0037583518930957
3.497,3.542,3.42,3.456,165960000,3.456,-0.0414644293440577
3.476,3.49,3.315,3.424,137938000,3.424,-0.0092592592592593
3.3545,3.457,3.294,3.3985,175916000,3.3985,-0.00744742990654212
3.373,3.6035,3.373,3.527,358324000,3.527,0.0378107988818597
3.815,4.119,3.8145,3.936,619932000,3.936,0.115962574425858
3.9815,4.047,3.906,3.9155,183014000,3.9155,-0.00520833333333326
3.8545,3.9155,3.743,3.799,209604000,3.799,-0.0297535436087346
3.8245,3.94,3.808,3.9105,135418000,3.9105,0.0293498289023426
3.918,3.9925,3.821,3.9105,151346000,3.9105,0
3.8375,3.9085,3.805,3.817,106014000,3.817,-0.0239099859353024
3.818,3.8245,3.7025,3.7875,95490000,3.7875,-0.00772858265653653
3.7995,3.865,3.7505,3.7855,89964000,3.7855,-0.000528052805280566
3.846,3.976,3.826,3.9555,155892000,3.9555,0.0449082023510765
3.9275,3.9315,3.8365,3.9045,128122000,3.9045,-0.0128934395145999
3.8505,3.9025,3.8,3.8475,108896000,3.8475,-0.0145985401459854
3.839,4.0605,3.8145,4.0255,183254000,4.0255,0.0462638076673165
4.009,4.5875,3.989,4.4045,501404000,4.4045,0.0941497950565147
4.366,4.424,4.305,4.3625,160530000,4.3625,-0.00953570212282884
4.314,4.4125,4.227,4.3345,144176000,4.3345,-0.00641833810888237
4.2855,4.4375,4.261,4.4015,138034000,4.4015,0.0154573768600761
4.414,4.4765,4.313,4.32,137432000,4.32,-0.0185164148585709
4.3045,4.314,4.152,4.1555,130948000,4.1555,-0.0380787037037038
4.1545,4.1755,4.053,4.0645,132608000,4.0645,-0.0218986884851402
4.1,4.1625,4.06,4.1065,119012000,4.1065,0.010333374338787
4.0705,4.1885,4.049,4.163,123156000,4.163,0.0137586752709122
4.2135,4.273,4.1965,4.263,93556000,4.263,0.0240211386019697
4.2315,4.232,4.1225,4.1425,87128000,4.1425,-0.0282664790053953
4.137,4.156,4.0625,4.088,87484000,4.088,-0.0131563065781533
4.072,4.137,4.05,4.0865,112546000,4.0865,-0.00036692759295498
4.1105,4.1825,4.09,4.171,156682000,4.171,0.020677841673804
4.145,4.145,4.025,4.0405,94574000,4.0405,-0.0312874610405179
4.158,4.225,4.0605,4.0705,120016000,4.0705,0.00742482366043817
4.07,4.1,4.001,4.0385,114852000,4.0385,-0.00786144208328221
4.03,4.0405,3.901,3.9015,166330000,3.9015,-0.0339234864429863
3.867,4.036,3.854,3.9595,161382000,3.9595,0.0148660771498141
4.1125,4.1875,3.9425,4.058,189812000,4.058,0.0248768783937365
4.038,4.098,3.9495,3.952,116436000,3.952,-0.0261212419911286
4.0005,4.011,3.8075,3.837,188894000,3.837,-0.0290991902834008
3.7635,3.99,3.755,3.9755,156272000,3.9755,0.0360959082616628
3.9405,3.98,3.831,3.915,129602000,3.915,-0.0152182115457175
3.843,3.994,3.815,3.867,179616000,3.867,-0.0122605363984675
3.84,3.9815,3.8335,3.9365,261844000,3.9365,0.0179725885699509
3.884,3.912,3.562,3.577,263312000,3.577,-0.0913247808967357
3.654,3.875,3.504,3.825,247944000,3.825,0.0693318423259714
4.006,4.3385,3.825,4.05,295444000,4.05,0.0588235294117647
4.0565,4.0815,3.716,3.7465,140754000,3.7465,-0.0749382716049382
3.7895,3.8145,3.5385,3.588,171884000,3.588,-0.042306152408915
3.615,3.6825,3.447,3.498,187448000,3.498,-0.0250836120401338
3.533,3.6375,3.5005,3.604,121460000,3.604,0.0303030303030303
3.476,3.5525,3.404,3.535,134942000,3.535,-0.0191453940066593
3.4205,3.4685,3.066,3.1675,240086000,3.1675,-0.103960396039604
3.292,3.656,3.266,3.638,260938000,3.638,0.148539857932123
3.589,3.5995,3.4205,3.479,192444000,3.479,-0.0437053326003298
3.3815,3.448,3.2705,3.368,174522000,3.368,-0.0319057200344928
3.471,3.5475,3.3295,3.35,224562000,3.35,-0.00534441805225649
3.203,3.2945,3.0235,3.2615,267710000,3.2615,-0.0264179104477613
3.2895,3.3215,2.925,2.926,255120000,2.926,-0.102866779089376
2.782,3.1375,2.7675,3.051,286490000,3.051,0.0427204374572796
3.0985,3.175,2.8,2.8,278618000,2.8,-0.0822681088167815
2.6495,2.9875,2.5525,2.8125,360434000,2.8125,0.00446428571428581
2.948,3.1105,2.8685,3.101,223896000,3.101,0.102577777777778
3.175,3.2,2.74,2.793,346132000,2.793,-0.0993227990970654
2.723,2.7345,2.4175,2.436,325152000,2.436,-0.12781954887218
2.32,2.535,2.1695,2.5145,441622000,2.5145,0.0322249589490968
2.4415,3.1165,2.4205,2.5325,258928000,2.5325,0.00715848081129455
2.6085,2.655,2.4955,2.6485,169042000,2.6485,0.0458045409674233
2.593,2.6475,2.496,2.5115,173392000,2.5115,-0.0517273928638853
2.5025,2.6235,2.395,2.4995,390264000,2.4995,-0.00477802110292658
2.1685,2.5455,2.1655,2.516,652038000,2.516,0.00660132026405291
2.2375,2.616,2.225,2.448,392118000,2.448,-0.0270270270270271
2.45,2.6295,2.4215,2.479,235184000,2.479,0.0126633986928104
2.575,2.815,2.4535,2.802,296694000,2.802,0.130294473578056
2.7765,2.9895,2.726,2.8445,303926000,2.8445,0.0151677373304782
2.938,2.9945,2.754,2.8355,222514000,2.8355,-0.00316400070311118
2.8005,2.8625,2.7505,2.862,170692000,2.862,0.00934579439252325
2.8175,2.8625,2.751,2.7885,143402000,2.7885,-0.0256813417190777
2.858,2.9365,2.761,2.9225,153276000,2.9225,0.0480545095929712
2.8735,2.9,2.581,2.599,229968000,2.599,-0.110692899914457
2.49,2.552,2.315,2.361,309756000,2.361,-0.0915736821854559
2.388,2.4895,2.3505,2.4605,148792000,2.4605,0.0421431596781026
2.499,2.534,2.343,2.423,179298000,2.423,-0.015240804714489
2.355,2.403,2.2405,2.315,198784000,2.315,-0.044572843582336
2.1995,2.272,2.045,2.078,295372000,2.078,-0.102375809935205
2.07,2.25,1.924,2.2465,338706000,2.2465,0.081087584215592
2.1805,2.225,2.075,2.0875,238994000,2.0875,-0.0707767638548855
1.9955,2.063,1.9535,1.9845,214236000,1.9845,-0.0493413173652695
1.9865,2.033,1.804,1.922,300984000,1.922,-0.0314940791131267
1.8985,1.95,1.7875,1.792,250422000,1.792,-0.0676378772112383
1.7645,1.986,1.734,1.7515,368478000,1.7515,-0.0226004464285714
1.8195,1.95,1.786,1.8935,300854000,1.8935,0.0810733656865543
1.9395,2.172,1.935,2.125,290994000,2.125,0.122260364404542
2.1045,2.1445,1.9805,2.1095,260300000,2.1095,-0.00729411764705878
2.0435,2.2,2.0145,2.198,268794000,2.198,0.0419530694477364
2.2015,2.205,2.111,2.135,69620000,2.135,-0.0286624203821657
2.1,2.163,2.019,2.0235,223578000,2.0235,-0.0522248243559719
2.0695,2.0855,1.941,2.0595,174274000,2.0595,0.0177909562638991
2.008,2.294,2.0025,2.2605,313512000,2.2605,0.0975965040058266
2.297,2.525,2.2875,2.366,395646000,2.366,0.0466710904667109
2.2945,2.4245,2.165,2.413,292176000,2.413,0.0198647506339813
2.4575,2.607,2.368,2.5705,218814000,2.5705,0.0652714463323665
2.4905,2.724,2.485,2.5625,266296000,2.5625,-0.00311223497374047
2.573,2.575,2.417,2.485,155076000,2.485,-0.0302439024390244
2.4665,2.5245,2.4085,2.4125,151672000,2.4125,-0.0291750503018108
2.376,2.569,2.376,2.5625,173296000,2.5625,0.0621761658031088
2.5325,2.5475,2.4075,2.4425,145708000,2.4425,-0.046829268292683
2.481,2.648,2.4645,2.6315,177258000,2.6315,0.0773797338792221
2.613,2.7385,2.5765,2.659,183662000,2.659,0.0104503135094052
2.65,2.7425,2.56,2.604,150362000,2.604,-0.0206844678450544
2.5795,2.6495,2.546,2.578,219264000,2.578,-0.00998463901689717
2.58,2.6075,2.4235,2.492,178500000,2.492,-0.0333591931730023
2.506,2.5805,2.506,2.554,116908000,2.554,0.0248796147672552
2.583,2.5975,2.5505,2.572,32910000,2.572,0.00704776820673469
2.6895,2.6975,2.5775,2.589,136946000,2.589,0.00660964230171079
2.5715,2.5885,2.428,2.47,130158000,2.47,-0.0459636925453842
2.4755,2.5605,2.437,2.538,132026000,2.538,0.0275303643724696
2.537,2.5845,2.4955,2.564,155844000,2.564,0.0102442868400316
2.5675,2.7265,2.5535,2.718,145928000,2.718,0.0600624024960998
2.7865,2.787,2.6515,2.703,190196000,2.703,-0.00551876379690952
2.7275,2.911,2.6875,2.868,221602000,2.868,0.0610432852386238
2.8145,2.8475,2.7675,2.81,158854000,2.81,-0.0202231520223152
2.7495,2.866,2.729,2.858,131558000,2.858,0.017081850533808
2.846,2.85,2.735,2.7755,133682000,2.7755,-0.0288663400979706
2.706,2.715,2.5435,2.596,191126000,2.596,-0.0646730318861466
2.548,2.6645,2.5375,2.5725,157664000,2.5725,-0.00905238828967658
2.505,2.505,2.407,2.4245,208852000,2.4245,-0.0575315840621962
2.428,2.6115,2.3815,2.572,232346000,2.572,0.0608372860383584
2.59,2.6165,2.4765,2.5795,165164000,2.5795,0.00291601866251945
2.5375,2.585,2.4135,2.422,135344000,2.422,-0.0610583446404341
2.4655,2.5345,2.4125,2.527,116590000,2.527,0.0433526011560694
2.471,2.544,2.413,2.497,142666000,2.497,-0.0118717847249704
2.445,2.571,2.4225,2.5315,115866000,2.5315,0.0138165798958751
2.509,2.5445,2.426,2.4815,143114000,2.4815,-0.0197511356903021
2.465,2.521,2.386,2.422,174764000,2.422,-0.0239774330042313
2.486,2.5745,2.4485,2.518,161132000,2.518,0.0396366639141204
2.498,2.5925,2.457,2.5,359336000,2.5,-0.00714853057982523
2.868,2.987,2.862,2.941,795662000,2.941,0.1764
2.9285,3.1,2.9065,3.0575,386486000,3.0575,0.0396123767426046
3.0435,3.21,3,3.1795,293892000,3.1795,0.0399018806214226
3.169,3.172,3.0415,3.053,274526000,3.053,-0.0397861298946376
3.0575,3.1905,3.0315,3.159,203392000,3.159,0.0347199475925319
3.159,3.35,3.159,3.3275,240898000,3.3275,0.0533396644507758
3.328,3.368,3.269,3.3355,188752000,3.3355,0.00240420736288516
3.3075,3.3615,3.1535,3.1655,214012000,3.1655,-0.0509668715335032
3.155,3.245,3.1125,3.2175,166946000,3.2175,0.0164271047227924
3.1625,3.2125,3.0855,3.198,161910000,3.198,-0.00606060606060599
3.1985,3.234,3.1435,3.163,82618000,3.163,-0.0109443402126329
3.0835,3.1325,3.059,3.0835,142522000,3.0835,-0.0251343661081251
3.1135,3.139,3.026,3.1175,147320000,3.1175,0.0110264310037296
3.142,3.209,3.0835,3.0975,135378000,3.0975,-0.00641539695268645
3.0535,3.2075,3.042,3.193,187090000,3.193,0.0308313155770783
3.208,3.2455,3.076,3.0855,146720000,3.0855,-0.0336673974318822
3.0985,3.305,3.0945,3.28,205428000,3.28,0.0630367849619184
3.245,3.2875,3.141,3.1855,182442000,3.1855,-0.028810975609756
3.206,3.2365,3.117,3.117,145506000,3.117,-0.0215036885889186
3.063,3.254,3.047,3.2395,229766000,3.2395,0.0393006095604749
3.197,3.276,3.0755,3.0995,210238000,3.0995,-0.0432165457632351
3.1375,3.1645,3.065,3.085,193832000,3.085,-0.00467817389901592
3.14,3.2895,3.12,3.2405,239218000,3.2405,0.0504051863857373
3.206,3.29,3.18,3.2385,235406000,3.2385,-0.000617188705446581
3.26,3.275,2.991,3.0845,301876000,3.0845,-0.0475528794194844
3.11,3.2015,3.0075,3.0245,271228000,3.0245,-0.0194520992057058
3.1245,3.295,3.089,3.2855,308714000,3.2855,0.0862952554141179
3.312,3.4685,3.2635,3.427,277634000,3.427,0.0430680261756202
3.4175,3.4935,3.3625,3.479,226978000,3.479,0.0151736212430698
3.482,3.487,3.3765,3.4315,178068000,3.4315,-0.0136533486634089
3.428,3.4645,3.334,3.349,188746000,3.349,-0.0240419641556171
3.3685,3.5855,3.35,3.5675,238056000,3.5675,0.0652433562257388
3.5485,3.6955,3.5065,3.5625,208034000,3.5625,-0.00140154169586537
3.57,3.5955,3.462,3.505,176382000,3.505,-0.016140350877193
3.5195,3.5445,3.454,3.498,169362000,3.498,-0.00199714693295283
3.568,3.7805,3.535,3.779,172248000,3.779,0.0803316180674671
3.7425,3.75,3.6155,3.6405,149158000,3.6405,-0.0366499073829055
3.6545,3.6975,3.492,3.62,157912000,3.62,-0.00563109462985845
3.6735,3.749,3.632,3.6845,133154000,3.6845,0.0178176795580109
3.5805,3.6145,3.505,3.526,171376000,3.526,-0.0430180485818972
3.52,3.5835,3.4875,3.572,167462000,3.572,0.0130459444129325
3.6305,3.725,3.606,3.672,178364000,3.672,0.0279955207166853
3.651,3.7545,3.5855,3.675,140828000,3.675,0.000816993464052285
3.6815,3.862,3.672,3.817,221338000,3.817,0.0386394557823131
3.821,3.916,3.775,3.9085,116198000,3.9085,0.0239717055279014
3.863,3.918,3.8,3.8995,115026000,3.8995,-0.00230267365997183
3.8485,3.854,3.744,3.7755,114976000,3.7755,-0.0317989485831517
3.7965,3.8555,3.7285,3.849,113060000,3.849,0.0194676201827573
3.8755,4,3.863,3.9885,141646000,3.9885,0.0362431800467653
3.992,3.9985,3.8925,3.947,124244000,3.947,-0.0104049141281184
3.9,3.973,3.847,3.861,123208000,3.861,-0.0217887002786926
3.775,3.7905,3.6755,3.7355,188256000,3.7355,-0.0325045325045326
3.7665,3.874,3.758,3.8625,149356000,3.8625,0.0339981260875384
3.839,3.936,3.794,3.9025,148520000,3.9025,0.0103559870550163
3.922,3.9895,3.8415,3.8785,173738000,3.8785,-0.0061499039077515
3.8665,3.955,3.8645,3.937,143244000,3.937,0.0150831507025913
3.9085,4.109,3.8905,3.96,175510000,3.96,0.00584201168402343
4.0665,4.103,3.954,4.0305,323754000,4.0305,0.0178030303030303
4.1015,4.334,4.0365,4.223,469686000,4.223,0.0477608237191416
4.194,4.249,4.1105,4.156,194118000,4.156,-0.0158654984608099
4.134,4.2675,4.12,4.12,158480000,4.12,-0.00866217516843104
4.1495,4.1495,3.963,3.9895,194702000,3.9895,-0.0316747572815534
4.0465,4.1335,3.9945,4.026,170752000,4.026,0.00914901616743946
4.019,4.019,3.8925,3.948,122434000,3.948,-0.0193740685543964
4.013,4.0675,3.9425,3.9885,140386000,3.9885,0.0102583586626139
4.0505,4.1,4.0095,4.095,117406000,4.095,0.0267017675817975
4.144,4.18,3.983,4.0995,172080000,4.0995,0.00109890109890109
4.1365,4.1375,3.894,3.964,192642000,3.964,-0.0330528113184535
3.9845,4.0115,3.8155,3.8975,163860000,3.8975,-0.0167759838546923
3.84,3.9925,3.8005,3.9305,137446000,3.9305,0.00846696600384855
3.935,3.9485,3.8265,3.8965,110974000,3.8965,-0.00865029894415459
3.8125,3.8325,3.7005,3.7095,175410000,3.7095,-0.047991787501604
3.6895,3.803,3.6655,3.7555,186872000,3.7555,0.0124005930718427
3.727,3.8105,3.671,3.68,160234000,3.68,-0.0201038476900546
3.698,3.798,3.655,3.7975,136582000,3.7975,0.0319293478260869
3.7715,3.948,3.756,3.8935,160578000,3.8935,0.0252797893350889
3.925,4.0555,3.871,3.8985,147020000,3.8985,0.00128419160138682
3.8375,3.8985,3.77,3.798,112810000,3.798,-0.0257791458253174
3.805,3.852,3.751,3.782,69694000,3.782,-0.0042127435492364
3.7515,3.924,3.7275,3.9195,133992000,3.9195,0.0363564251718669
3.9255,3.975,3.8375,3.855,111342000,3.855,-0.0164561806352852
3.885,3.955,3.794,3.8825,98862000,3.8825,0.00713359273670555
3.886,3.9005,3.82,3.8995,101444000,3.8995,0.0043786220218931
3.9105,4.24,3.8745,4.1525,215930000,4.1525,0.0648801128349787
4.121,4.2725,4.105,4.2465,187940000,4.2465,0.0226369656833234
4.1655,4.2855,4.1565,4.284,152068000,4.284,0.00883080183680662
4.271,4.32,4.2285,4.276,109308000,4.276,-0.00186741363211951
4.3145,4.3975,4.265,4.378,165270000,4.378,0.0238540692235736
4.3375,4.359,4.2555,4.318,112042000,4.318,-0.0137048880767475
4.3465,4.3835,4.3085,4.354,89502000,4.354,0.00833719314497472
4.379,4.428,4.2415,4.3295,121472000,4.3295,-0.00562700964630214
4.315,4.3745,4.2525,4.2845,100194000,4.2845,-0.0103938099087655
4.2515,4.26,4.1005,4.204,124460000,4.204,-0.0187886567860895
4.1415,4.165,4.05,4.159,108036000,4.159,-0.0107040913415795
4.185,4.1975,4.064,4.1075,109316000,4.1075,-0.0123827843231545
4.125,4.215,4.032,4.1325,155702000,4.1325,0.00608642726719433
4.1405,4.1475,4.05,4.08,109062000,4.08,-0.0127041742286752
4.1075,4.173,4.075,4.148,108764000,4.148,0.0166666666666666
4.1205,4.1215,3.928,3.9575,194888000,3.9575,-0.0459257473481195
3.9485,3.955,3.8125,3.884,148310000,3.884,-0.0185723310170562
3.9,4.0265,3.89,3.9635,121628000,3.9635,0.0204685890834191
3.955,4.1115,3.9515,4.11,147208000,4.11,0.0369622808124135
4.095,4.207,4.0565,4.194,175506000,4.194,0.0204379562043795
4.1935,4.21,4.1205,4.1515,125406000,4.1515,-0.0101335240820218
4.181,4.246,4.1235,4.183,159696000,4.183,0.0075876189329156
4.221,4.225,4.0685,4.08,139624000,4.08,-0.0246234759741811
4.0555,4.0685,3.9255,3.966,144372000,3.966,-0.0279411764705882
3.9225,3.9445,3.827,3.905,147376000,3.905,-0.0153807362581948
3.9265,3.9345,3.7705,3.7815,129830000,3.7815,-0.0316261203585148
3.823,3.8965,3.785,3.868,170814000,3.868,0.0228745206928467
3.9125,3.927,3.841,3.905,127190000,3.905,0.00956566701137529
3.876,3.941,3.8085,3.8815,119522000,3.8815,-0.00601792573623561
3.9035,4.0825,3.9005,4.0735,161004000,4.0735,0.0494654128558547
4.074,4.121,4.021,4.0975,90872000,4.0975,0.00589173929053644
4.15,4.232,4.139,4.2275,126780000,4.2275,0.0317266625991457
4.221,4.312,4.186,4.3055,107238000,4.3055,0.0184506209343585
4.29,4.325,4.26,4.2925,101032000,4.2925,-0.00301939379862959
4.3135,4.444,4.313,4.4115,121132000,4.4115,0.0277227722772277
4.426,4.4505,4.37,4.4505,154572000,4.4505,0.00884053043182575
4.4325,4.4615,4.389,4.4395,106592000,4.4395,-0.00247163240085391
4.492,4.72,4.4795,4.6935,383242000,4.6935,0.0572136501858318
4.38,4.445,4.275,4.3245,384092000,4.3245,-0.0786193672099714
4.312,4.3245,4.178,4.212,225586000,4.212,-0.0260145681581685
4.192,4.282,4.13,4.249,175498000,4.249,0.00878442545109204
4.2235,4.275,4.176,4.217,130058000,4.217,-0.00753118380795481
4.282,4.3625,4.2585,4.3045,145064000,4.3045,0.0207493478776382
4.288,4.3375,4.231,4.288,117738000,4.288,-0.00383319781623881
4.328,4.41,4.328,4.372,133260000,4.372,0.0195895522388059
4.374,4.374,4.2465,4.29,123558000,4.29,-0.0187557182067704
4.282,4.2875,4.151,4.2145,145588000,4.2145,-0.0175990675990676
4.2155,4.242,4.1525,4.2235,93860000,4.2235,0.00213548463637436
4.205,4.298,4.205,4.266,112560000,4.266,0.0100627441695278
4.2505,4.2735,4.1635,4.222,88812000,4.222,-0.0103141115799342
4.182,4.22,4.1225,4.178,100500000,4.178,-0.010421601136902
4.171,4.33,4.169,4.298,112388000,4.298,0.0287218764959312
4.286,4.3185,4.2035,4.23,114248000,4.23,-0.0158213122382502
4.2055,4.2085,4.139,4.179,98494000,4.179,-0.0120567375886526
4.058,4.089,4.0125,4.053,137772000,4.053,-0.0301507537688444
4.0705,4.1345,4.0395,4.106,117688000,4.106,0.0130767332839872
4.0455,4.15,4.0245,4.15,103412000,4.15,0.0107160253287872
4.149,4.2175,4.133,4.2045,107500000,4.2045,0.0131325301204819
4.239,4.253,4.177,4.25,122614000,4.25,0.0108217386133904
4.2585,4.2795,4.212,4.225,94464000,4.225,-0.00588235294117656
4.233,4.317,4.1975,4.2095,95820000,4.2095,-0.00366863905325432
4.205,4.238,4.169,4.2,72276000,4.2,-0.00225680009502316
4.2005,4.2425,4.157,4.2155,79954000,4.2155,0.00369047619047613
4.239,4.2495,4.1285,4.138,92414000,4.138,-0.0183845332700746
4.0965,4.0975,4.0175,4.0595,105276000,4.0595,-0.0189705171580473
4.037,4.121,3.95,3.958,124916000,3.958,-0.0250030791969453
3.952,4.0075,3.89,3.907,130254000,3.907,-0.0128852956038403
3.9195,3.948,3.8755,3.923,82804000,3.923,0.00409521371896604
3.9135,3.989,3.8815,3.9435,93430000,3.9435,0.0052255926586795
3.993,4.052,3.9435,4.045,140752000,4.045,0.0257385571193103
4.03,4.1315,4.025,4.112,135524000,4.112,0.0165636588380718
4.1165,4.2035,4.115,4.1925,140462000,4.1925,0.0195768482490273
4.222,4.245,4.188,4.227,120138000,4.227,0.0082289803220037
4.1905,4.2285,4.173,4.193,71440000,4.193,-0.0080435296900877
4.2085,4.2205,4.1395,4.1775,88936000,4.1775,-0.00369663725256364
4.2955,4.549,4.295,4.535,262286000,4.535,0.08557749850389
4.5375,4.5595,4.45,4.522,157454000,4.522,-0.00286659316427784
4.537,4.55,4.4735,4.514,135390000,4.514,-0.00176912870411328
4.4845,4.538,4.424,4.528,84186000,4.528,0.00310146211785534
4.573,4.7095,4.555,4.6875,165298000,4.6875,0.0352252650176679
4.641,4.725,4.611,4.619,113706000,4.619,-0.0146133333333334
4.6,4.6355,4.5385,4.6055,101502000,4.6055,-0.00292271054340754
4.572,4.6125,4.4875,4.526,85136000,4.526,-0.0172619693844317
4.552,4.6405,4.53,4.6105,70160000,4.6105,0.0186699072028282
4.598,4.6165,4.505,4.586,87878000,4.586,-0.00531395727144557
4.613,4.7085,4.5715,4.668,170784000,4.668,0.0178805058874836
4.625,4.645,4.5185,4.552,132902000,4.552,-0.0248500428449016
4.5025,4.557,4.479,4.4925,100788000,4.4925,-0.0130711775043937
4.5125,4.5465,4.4135,4.4335,140570000,4.4335,-0.0131329994435168
4.4665,4.554,4.42,4.5455,139274000,4.5455,0.0252622081876619
4.575,4.724,4.5575,4.6985,148902000,4.6985,0.0336596634033661
4.74,4.836,4.7115,4.761,193486000,4.761,0.0133021176971373
4.75,4.7975,4.713,4.7855,93880000,4.7855,0.00514597773576964
4.8085,4.8125,4.6535,4.68,111828000,4.68,-0.0220457632431303
4.6915,4.7625,4.684,4.7415,94400000,4.7415,0.0131410256410258
4.811,4.891,4.801,4.873,111136000,4.873,0.0277338395022673
4.7565,4.853,4.754,4.8005,124842000,4.8005,-0.0148778986250769
4.765,4.806,4.6805,4.766,140768000,4.766,-0.00718675138006464
4.7675,4.814,4.7125,4.734,120348000,4.734,-0.00671422576584135
4.7955,4.805,4.7135,4.749,155552000,4.749,0.00316856780735097
4.7635,4.8315,4.6455,4.671,155224000,4.671,-0.0164245104232469
4.683,4.705,4.585,4.6725,330370000,4.6725,0.000321130378933887
5.5525,5.9825,5.531,5.9245,1166116000,5.9245,0.267950775815944
5.9605,6.284,5.9245,6.232,645424000,6.232,0.0519031141868511
6.1465,6.213,5.971,6.1035,406084000,6.1035,-0.0206193838254172
6.0785,6.256,6.038,6.082,337754000,6.082,-0.00352256901777681
6.195,6.215,6.006,6.129,256436000,6.129,0.00772772114436027
6.0985,6.145,5.9105,5.9405,266244000,5.9405,-0.0307554250285527
5.933,5.975,5.8355,5.942,225600000,5.942,0.000252503997979936
5.8835,5.944,5.8315,5.9185,189570000,5.9185,-0.00395489734096266
5.95,5.9625,5.838,5.855,152350000,5.855,-0.0107290698656753
5.873,6.0475,5.8125,6.0305,181736000,6.0305,0.0299743808710502
6.15,6.349,6.1335,6.31,264520000,6.31,0.0463477323605008
