"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"114",4.307857,4.309643,4.280714,4.303571,811218800,3.662848
"115",4.402857,4.470714,4.376429,4.4675,910604800,3.802371
"116",4.453214,4.464643,4.389643,4.416429,943026000,3.758903
"117",4.423929,4.452143,4.339286,4.341071,897512000,3.694765
"118",4.346429,4.438929,4.311429,4.425,867045200,3.766198
"119",4.423214,4.444643,4.370714,4.392857,631876000,3.738841
"120",4.435357,4.4675,4.323571,4.369286,965403600,3.718779
"121",4.427857,4.428571,4.24,4.273214,1345005200,3.63701
"122",4.3075,4.358571,4.259286,4.353214,974696800,3.705101
"123",4.37,4.374643,4.285714,4.305714,838143600,3.664673
"124",4.356071,4.428571,4.324643,4.358571,1137841600,3.709659
"125",4.323214,4.360357,4.260714,4.330714,994862400,3.685951
"126",4.357143,4.55,4.339286,4.541786,1162481600,3.865596
"127",4.6,4.748929,4.596071,4.741071,1453051600,4.035213
"128",4.754643,4.762143,4.657143,4.725,874694800,4.021533
"129",4.727857,4.746429,4.613571,4.654643,995820000,3.961653
"130",4.602857,4.803571,4.600357,4.726786,1255007600,4.023056
"131",4.716786,4.775,4.689643,4.728214,821772000,4.024271
"132",4.780357,4.794286,4.728214,4.788214,704608800,4.075335
"133",4.8225,4.923214,4.804286,4.918929,907606000,4.18659
"134",4.9425,4.999286,4.910714,4.932143,936112800,4.197837
"135",4.939286,4.985714,4.910714,4.961071,709959600,4.222458
"136",4.935357,4.944286,4.858571,4.932857,756856800,4.198444
"137",5.010714,5.028929,4.9875,5,732891600,4.255591
"138",5.058929,5.149286,5,5.133929,1167773600,4.369581
"139",5.118214,5.186429,5.033214,5.132143,1036490000,4.368062
"140",4.96,5.035714,4.791071,4.8175,1795292800,4.100264
"141",4.905357,4.941429,4.821429,4.902143,1496182800,4.172304
"142",5.211071,5.303571,4.891429,5.214286,2186629200,4.437975
"143",5.221071,5.318571,5.135,5.1375,1161098400,4.37262
"144",5.154643,5.194643,4.984643,5.051071,1106988400,4.29906
"145",5.106071,5.124286,4.697143,4.705714,1762392800,4.005119
"146",4.772857,4.835,4.563214,4.821429,1750156800,4.103606
"147",4.880357,4.891429,4.791071,4.874643,852644800,4.148897
"148",4.830714,4.855357,4.696429,4.708929,679187600,4.007858
"149",4.746429,4.831071,4.582143,4.830357,925170400,4.111206
"150",4.819286,4.901429,4.736786,4.8225,949936400,4.104519
"151",4.884286,4.887857,4.714286,4.786071,808096800,4.073512
"152",4.6825,4.75,4.4675,4.513929,1125395600,3.841887
"153",4.397143,4.5625,4.296429,4.464286,1410749200,3.799635
"154",4.582857,4.619643,4.517857,4.563929,752911600,3.884444
"155",4.581786,4.582143,4.418214,4.429643,739006800,3.770151
"156",4.383571,4.459286,4.273214,4.282143,992852000,3.644611
"157",4.178929,4.232143,3.986429,4.180357,1866690000,3.557978
"158",4.3575,4.410714,4.279286,4.359286,1195062400,3.710268
"159",4.427143,4.446429,4.303571,4.365,803317200,3.715131
"160",4.364643,4.605714,4.321429,4.556071,1303047200,3.877755
"161",4.686429,4.741071,4.654643,4.7325,1061765600,4.027919
"162",4.753214,4.762143,4.634286,4.681071,866838000,3.984146
"163",4.661786,4.834643,4.636071,4.832143,911834000,4.112726
"164",4.763929,4.809286,4.717857,4.723214,707439600,4.020015
"165",4.678214,4.728929,4.5225,4.529286,1179365600,3.854957
"166",4.638571,4.792143,4.626429,4.788571,1166860800,4.07564
"167",4.738214,4.9375,4.725,4.866071,1435582400,4.141603
"168",4.981786,4.9875,4.9075,4.945714,876887200,4.209388
"169",4.997857,5.204643,4.994286,5.148571,1316842800,4.382044
"170",5.1775,5.208571,4.860714,4.884286,2328222400,4.157105
"171",4.841429,4.913214,4.739643,4.821786,1901261600,4.10391
"172",4.714643,4.725,4.642857,4.706071,1430576000,4.005422
"173",4.8925,4.93,4.783929,4.8825,1487838800,4.155585
"174",4.925,4.939286,4.776786,4.838929,971885600,4.118501
"175",4.856786,4.978571,4.848214,4.8875,1022770000,4.159841
"176",4.958214,4.964286,4.880357,4.9,656163200,4.17048
"177",4.8775,4.963571,4.864286,4.9575,607320000,4.21942
"178",4.963929,5.021071,4.914286,4.943214,793371600,4.20726
"179",4.966429,5.101786,4.9225,5.032857,1064089600,4.283556
"180",5.107857,5.112857,4.978571,5.0275,1026880400,4.278998
"181",5.005357,5.063929,4.975714,5.011071,691840800,4.265016
"182",5.040714,5.166071,5.011071,5.148214,1138880400,4.381738
"183",5.240357,5.351786,5.2375,5.295714,1052161600,4.50728
"184",5.244286,5.472143,5.243571,5.470714,1192550800,4.656224
"185",5.516786,5.535714,5.401786,5.456071,975268000,4.643761
"186",5.491786,5.518571,5.44,5.517857,658198800,4.696351
"187",5.48,5.521429,5.455357,5.481071,615101200,4.66504
"188",5.5225,5.621786,5.461786,5.583571,837068400,4.752278
"189",5.591071,5.663929,5.5675,5.658929,792069600,4.816418
"190",5.635,5.685,5.6075,5.64,692518400,4.800309
"191",5.642857,5.645714,5.482143,5.58,656958400,4.749242
"192",5.656071,5.770714,5.632143,5.766071,943471200,4.90761
"193",5.838929,5.996786,5.820357,5.996786,835928800,5.103974
"194",6.078571,6.111071,5.952857,5.995,1104286400,5.102453
"195",5.983929,5.995714,5.914286,5.956786,667590000,5.06993
"196",6.053214,6.138571,5.471786,5.793929,1643992000,4.93132
"197",5.821786,5.974286,5.778571,5.973214,988176000,5.083912
"198",5.999286,6.056071,5.839286,5.963571,1077930000,5.075705
"199",5.912143,6.077857,5.898214,6.056429,1067830400,5.154737
"200",6.1675,6.18,6.042143,6.169643,1127613200,5.251097
"201",6.125,6.221071,6.108929,6.196429,823676000,5.273894
"202",6.222857,6.236786,6.071429,6.086429,1291780000,5.180273
"203",6.083929,6.246429,6.07,6.227143,1649499600,5.300035
"204",6.734286,6.735714,6.527143,6.648571,1795164000,5.658719
"205",6.636071,6.686071,6.401429,6.640357,1288481600,5.65173
"206",6.6025,6.639286,6.487857,6.527857,973602000,5.555977
"207",6.6175,6.620357,6.531429,6.596429,706876800,5.614344
"208",6.623214,6.663929,6.596429,6.610357,540554000,5.626196
"209",6.649286,6.763214,6.5975,6.678571,939414000,5.684255
"210",6.701071,6.79,6.605357,6.783929,833310800,5.773927
"211",6.735714,6.789286,6.428571,6.694286,805036400,5.69763
"212",6.7575,6.765714,6.553214,6.709643,1002114400,5.710701
"213",6.6175,6.748571,6.58,6.649286,804176800,5.659328
"214",6.680357,6.857143,6.616786,6.849643,954727200,5.829857
"215",6.8075,6.881429,6.6475,6.653571,994327600,5.662977
"216",6.666786,6.675,5.991786,6.266786,1890378000,5.333776
"217",6.1125,6.254286,5.900357,5.906071,1526380800,5.026767
"218",5.902857,5.989286,5.379643,5.491429,1769065200,4.673854
"219",5.744643,6.106429,5.491429,6.07,1739446800,5.166289
"220",6.327143,6.341786,5.847857,5.9325,1449168000,5.04926
"221",5.9425,6.056786,5.725,5.867857,1487410400,4.99424
"222",5.903571,5.965,5.690357,5.9425,1383494000,5.057771
"223",5.932143,6.007143,5.789286,5.855357,1154428800,4.983603
"224",5.916786,6.135357,5.840357,6.030357,1543642800,5.132549
"225",5.922857,6.155357,5.881071,6.016429,1217809600,5.120693
"226",6.142857,6.144643,6.0625,6.126429,465757600,5.214315
"227",6.199643,6.331071,6.155357,6.162143,1305754800,5.244713
"228",6.257857,6.278214,6.071786,6.243214,1317030400,5.313714
"229",6.315,6.45,6.2625,6.436429,1150912000,5.478163
"230",6.408214,6.613214,6.398214,6.581786,1050926800,5.601879
"231",6.690714,6.703571,6.417857,6.507857,1187802000,5.538956
"232",6.495,6.576429,6.346429,6.387857,961469600,5.436821
"233",6.326786,6.460714,6.321071,6.421786,773799600,5.4657
"234",6.531786,6.642857,6.514643,6.625,892402000,5.638659
"235",6.649643,6.789286,6.647143,6.783929,899810800,5.773927
"236",6.805,6.963929,6.715714,6.939286,1066066400,5.906154
"237",6.913929,6.987857,6.881786,6.936071,722377600,5.903417
"238",6.955357,7.029643,6.6925,6.733571,1110925200,5.731066
"239",6.908571,6.945714,6.634286,6.816429,1225660800,5.801587
"240",6.7925,6.861429,6.707857,6.851071,864617600,5.831073
"241",6.798929,6.9,6.769286,6.799643,674312800,5.787302
"242",6.811429,6.880357,6.535,6.585714,1024693600,5.605222
"243",6.661429,6.690357,6.378571,6.535,1222603200,5.562058
"244",6.535,6.594286,6.460714,6.54,827478400,5.566314
"245",6.6225,6.708214,6.5475,6.686071,774057200,5.690636
"246",6.79,6.925357,6.781786,6.925357,993960800,5.894299
"247",6.965357,7.118929,6.956786,7.1,480202800,6.042941
"248",7.1075,7.177143,7.029286,7.105357,703732400,6.047501
"249",7.105357,7.248571,7.064286,7.091786,795527600,6.03595
"250",7.163929,7.198571,7.031429,7.136786,699647200,6.074249
"251",7.125,7.160714,7.0625,7.074286,539333200,6.021053
"252",7.116786,7.152143,6.876786,6.958571,1079178800,5.922566
"253",6.978929,7.049643,6.881786,6.961786,842066400,5.925303
"254",6.8375,6.892857,6.388929,6.430357,1455832000,5.472996
"255",6.473214,6.557143,6.079643,6.344286,2072193200,5.399738
"256",6.433571,6.516429,6.1,6.116071,1523816000,5.205501
"257",6.117857,6.410714,6.010714,6.407143,1813882000,5.453237
"258",6.342143,6.464286,6.264643,6.357857,1482975200,5.411288
"259",6.285714,6.351786,6.071429,6.1675,1232285600,5.249273
"260",6.34,6.407857,6.256071,6.385,1100450400,5.434391
"261",6.347143,6.400714,5.880714,6.037143,2343278000,5.138323
"262",5.901071,6.036071,5.596429,5.701429,2213845200,4.85259
"263",5.768214,5.905714,5.657857,5.746071,1757859600,4.890585
"264",5.775357,5.919643,5.700357,5.762857,1724343600,4.904873
"265",5.287857,5.713571,5.214286,5.558571,2434754000,4.731001
"266",4.863929,5,4.505,4.966786,3372969600,4.227324
"267",4.999643,5.025,4.714643,4.842857,2005866800,4.121844
"268",4.963929,4.9675,4.628929,4.643214,1554739200,3.951926
"269",4.577143,4.757143,4.516071,4.643214,1474844000,3.951926
"270",4.683929,4.7425,4.608929,4.697857,1099982800,3.998432
"271",4.691786,4.8375,4.642857,4.720714,1243051600,4.017886
"272",4.623214,4.880357,4.621429,4.834286,1345674400,4.114551
"273",4.865714,4.878214,4.720714,4.776786,1010744000,4.065609
"274",4.793214,4.853571,4.693571,4.701786,899234000,4.001776
"275",4.658214,4.785714,4.603571,4.62,1141042000,3.932166
"276",4.6725,4.711429,4.348929,4.357143,1573272400,3.708445
"277",4.284643,4.456429,4.188214,4.33,2083331600,3.685343
"278",4.36,4.489286,4.342857,4.481429,1355972800,3.814227
"279",4.571786,4.642143,4.542857,4.623214,1201432400,3.934903
"280",4.667857,4.678571,4.415,4.459286,1225980000,3.795381
"281",4.524286,4.635,4.486786,4.621429,968534000,3.933382
"282",4.621429,4.671429,4.536071,4.552143,954097200,3.874413
"283",4.509643,4.538571,4.430714,4.451071,901300400,3.788388
"284",4.499643,4.526786,4.337143,4.363571,1005046000,3.713916
"285",4.364286,4.45,4.345714,4.422143,967439200,3.763767
"286",4.501786,4.516786,4.316429,4.340714,938114800,3.694462
"287",4.374286,4.375357,4.138214,4.266429,1529878000,3.631235
"288",4.235357,4.291786,4.166429,4.276429,1256774400,3.639747
"289",4.201429,4.324643,4.122857,4.255357,1504888000,3.621814
"290",4.2225,4.394643,4.2175,4.391429,1475138000,3.737627
"291",4.542857,4.721429,4.491786,4.639643,1618254400,3.948886
"292",4.6175,4.650357,4.457143,4.465,1255480800,3.800243
"293",4.444286,4.499286,4.214286,4.3475,1593043200,3.700238
"294",4.356786,4.46,4.3,4.450714,1785383600,3.788084
"295",4.413571,4.469286,4.366071,4.446071,1221836000,3.784132
"296",4.450357,4.553571,4.314643,4.318929,1473698800,3.67592
"297",4.300357,4.392143,4.251786,4.366071,1230462800,3.716043
"298",4.356429,4.409286,4.263214,4.274643,999588800,3.638227
"299",4.432143,4.552857,4.357143,4.548214,1163943200,3.871068
"300",4.537143,4.595714,4.470357,4.501071,1059629200,3.830944
"301",4.432143,4.625,4.392857,4.569286,1262102800,3.889004
"302",4.638571,4.653571,4.435714,4.521786,1156640800,3.848575
"303",4.376786,4.5925,4.376786,4.526071,1072598800,3.852224
"304",4.613571,4.75,4.595357,4.743571,1205120000,4.03734
"305",4.754286,4.796071,4.631071,4.631071,1010536800,3.941589
"306",4.682857,4.760357,4.613571,4.759643,908787600,4.051018
"307",4.786071,5.030357,4.772857,4.983214,1066920400,4.241305
"308",4.998571,5.110714,4.904643,5.035,1052391200,4.285381
"309",5.031071,5.205,5.022857,5.180714,1182084400,4.409401
"310",5.176786,5.189643,4.999643,5.008929,999829600,4.263191
"311",5.064286,5.166071,5.057143,5.1075,714610400,4.347086
"312",5.116786,5.203929,5.09,5.125,768065200,4.361982
"313",5.225,5.345,5.128929,5.340357,1032567200,4.545276
"314",5.313571,5.4,5.208929,5.2675,1044968400,4.483268
"315",5.252143,5.486786,5.25,5.414643,1051568000,4.608501
"316",5.435357,5.525357,5.383929,5.467143,854417200,4.653187
"317",5.576071,5.703214,5.539643,5.5675,1158326400,4.738601
"318",5.483929,5.5875,5.44,5.458571,1014294400,4.645889
"319",5.475357,5.496071,5.373571,5.408571,873398400,4.603335
"320",5.3975,5.550714,5.378571,5.519643,955763200,4.697868
"321",5.454286,5.475,5.228571,5.255,1210076000,4.472628
"322",5.241786,5.330357,5.162143,5.277857,845087600,4.492081
"323",5.335714,5.347143,5.204286,5.299286,698037200,4.510321
"324",5.418571,5.503571,5.379286,5.489286,795774000,4.672033
"325",5.506071,5.571429,5.476786,5.5175,704267200,4.696044
"326",5.682857,5.795,5.656429,5.751429,1026765600,4.895147
"327",5.793214,6.017857,5.777143,6.005714,1039152800,5.111574
"328",5.978571,6,5.646071,5.721429,1439572400,4.869613
"329",5.858929,5.887143,5.752857,5.8175,1504190800,4.951381
"330",5.905,6.070714,5.685357,6.033571,1696066400,5.135283
"331",6.096429,6.110714,5.943571,6.061786,992474000,5.159297
"332",6.0625,6.205357,6.040357,6.151429,787214400,5.235594
"333",6.111071,6.273571,6.080357,6.251786,923476400,5.321009
"334",6.2925,6.428571,6.175714,6.2125,1139524400,5.287573
"335",6.248571,6.428571,6.245,6.428571,903576800,5.471474
"336",6.435357,6.497143,6.376786,6.462143,1006082000,5.500048
"337",6.497143,6.618214,6.466071,6.5975,854557200,5.615253
"338",6.595,6.682857,6.506429,6.666429,918870400,5.673921
"339",6.644643,6.721429,6.447857,6.521071,1157133600,5.550203
"340",6.563214,6.660714,6.538214,6.609286,899085600,5.625286
"341",6.541429,6.580357,6.4775,6.551786,673072400,5.576344
"342",6.614643,6.745357,6.530357,6.72,818563200,5.719515
"343",6.736071,6.8375,6.709286,6.784286,823236400,5.774231
"344",6.829643,6.865714,6.6275,6.652143,916823600,5.66176
"345",6.671786,6.782143,6.578571,6.776071,873208000,5.76724
"346",6.789643,6.796429,6.678571,6.700714,765769200,5.703101
"347",6.709286,6.738929,6.475,6.557143,945820400,5.580903
"348",6.493571,6.648571,6.432857,6.639286,969850000,5.650818
"349",6.631071,6.7125,6.294643,6.363929,1157657200,5.416456
"350",6.402143,6.476071,6.142857,6.323214,1206735600,5.381804
"351",6.456071,6.499643,6.35,6.470357,906917200,5.507041
"352",6.526786,6.658214,6.494286,6.658214,789905200,5.666929
"353",6.693214,6.7125,6.561429,6.678929,743979600,5.684561
"354",6.67,6.721429,6.625,6.6675,647186400,5.674832
"355",6.694643,6.769286,6.692143,6.741071,610184400,5.737451
"356",6.735714,6.773214,6.590357,6.646429,679840000,5.656898
"357",6.673571,6.721429,6.512143,6.620357,750520400,5.634707
"358",6.572143,6.681786,6.543929,6.613929,726983600,5.629236
"359",6.655,6.78,6.632143,6.765357,755445600,5.75812
"360",6.714286,6.783929,6.626786,6.63,966422800,5.642916
"361",6.599643,6.605,6.276786,6.486071,1888392800,5.520414
"362",6.446786,6.670714,6.393571,6.63,1140941200,5.642916
"363",6.583571,6.642857,6.413929,6.4575,961550800,5.496096
"364",6.481786,6.521429,6.114286,6.187857,1308333600,5.266599
"365",6.13,6.22,5.903929,6.156071,1345957200,5.239545
"366",6.117857,6.353571,6.038214,6.315714,1051730400,5.37542
"367",6.360714,6.499643,6.336071,6.479643,899656800,5.514943
"368",6.468571,6.507143,6.333929,6.383929,811468000,5.433478
"369",6.376786,6.512143,6.314286,6.460714,791949200,5.498832
"370",6.405357,6.464286,6.25,6.259643,888367200,5.327698
"371",6.240714,6.281429,6.127143,6.184286,645780800,5.26356
"372",6.156071,6.277857,6.129643,6.1875,621947200,5.266294
"373",6.236071,6.386786,6.21,6.335357,644450800,5.392139
"374",6.216786,6.244286,6.000357,6.009286,869610000,5.114614
"375",5.946786,6.091786,5.8625,6.074643,1042249600,5.170241
"376",6.078214,6.142857,5.950714,5.98,684196800,5.089688
"377",5.865357,6.24,5.857143,6.238571,1111280800,5.309762
"378",6.257143,6.3375,6.006429,6.006429,837519200,5.112181
"379",6.056786,6.148929,5.919643,6.075714,523362000,5.171151
"380",6.184286,6.326071,6.139286,6.255714,820391600,5.324353
"381",6.264286,6.417857,6.169286,6.4125,888350400,5.457795
"382",6.435714,6.461071,6.219286,6.223214,895776000,5.296691
"383",6.247143,6.333571,6.120357,6.308214,840688800,5.369038
"384",6.266786,6.325357,6.107143,6.163571,930011600,5.245929
"385",6.401429,6.403571,6.181429,6.21,886054400,5.285445
"386",6.16,6.205,5.9425,6.058571,1040043200,5.156561
"387",6.078571,6.176071,6.021429,6.171786,747790400,5.252919
"388",6.217857,6.249286,6.121071,6.136071,757526000,5.222525
"389",6.018571,6.058929,5.892857,5.898214,868414400,5.020078
"390",5.960714,5.982143,5.754286,5.938929,1360469600,5.05473
"391",5.321429,5.812857,5.233214,5.786429,1879592400,4.924936
"392",5.8925,6.013214,5.77,5.937857,1061768400,5.05382
"393",5.868571,5.902143,5.658929,5.679643,839619200,4.834049
"394",5.728571,5.821429,5.666071,5.79,633637200,4.927976
"395",5.797857,5.8025,5.500714,5.514286,780712800,4.69331
"396",5.550357,5.694643,5.4875,5.61,684070800,4.774774
"397",5.635,5.731786,5.574286,5.71,725183200,4.859886
"398",5.626429,5.792857,5.606429,5.676786,637498400,4.831617
"399",5.710714,5.713929,5.5625,5.595,544639200,4.762006
"400",5.592857,5.639286,5.461071,5.4725,592527600,4.657744
"401",5.550714,5.742857,5.529286,5.737143,688371600,4.882988
"402",5.713214,5.978571,5.642857,5.863929,791408800,4.990898
"403",5.811071,5.933929,5.767857,5.841786,672372400,4.972051
"404",5.852143,6.058929,5.848214,6.055357,713997200,5.153826
"405",6.073929,6.303571,6.059643,6.198571,891304400,5.275717
"406",6.197143,6.403214,6.196786,6.311786,836278800,5.372077
"407",6.356429,6.428571,6.282143,6.403571,842346400,5.450197
"408",6.368929,6.444643,6.351429,6.404286,711300800,5.450806
"409",6.394286,6.419643,6.251786,6.276429,708251600,5.341984
"410",6.270357,6.350357,6.207857,6.263929,552014400,5.331344
"411",6.233571,6.323929,6.136071,6.1975,616204400,5.274807
"412",6.241786,6.319286,6.200357,6.28,506951200,5.345026
"413",6.231071,6.266071,6.138929,6.224643,539744800,5.297909
"414",6.279286,6.339286,6.270357,6.313929,439611200,5.373901
"415",6.291071,6.293929,6.130714,6.1625,484425200,5.245017
"416",6.17,6.245714,6.164643,6.201429,445550000,5.278151
"417",6.189643,6.277143,6.149643,6.238214,477780800,5.309457
"418",6.26,6.294643,6.169643,6.205,431384800,5.281188
"419",6.177143,6.196429,6.037143,6.054643,599289600,5.153217
"420",6.157143,6.196429,5.892857,5.935357,780763200,5.051692
"421",5.958571,6.024286,5.857143,5.962857,734834800,5.075097
"422",5.923571,5.996786,5.743214,5.757857,743386000,4.900617
"423",5.663929,5.8,5.630357,5.720714,786884000,4.869005
"424",5.8775,5.888929,5.409286,5.64,1045979200,4.800309
"425",5.602143,5.712857,5.349643,5.417143,1245025600,4.610629
"426",5.44,5.535357,5.314286,5.414643,973142800,4.608501
"427",5.292143,5.463929,5.214286,5.451786,971135200,4.640116
"428",5.389643,5.389643,5.232143,5.319286,793027200,4.527342
"429",5.0725,5.274643,5.012857,5.012857,920634400,4.266536
"430",4.780714,5.089286,4.719643,4.995714,1199836400,4.251945
"431",4.946071,4.946786,4.565357,4.565357,1200455200,3.885659
"432",4.663214,4.836786,4.31,4.788929,1676253600,4.075944
"433",5.092857,5.15,4.868214,5.0325,1430875600,4.283253
"434",4.997857,5.008929,4.666429,4.680357,856713200,3.983539
"435",4.708929,4.85,4.523571,4.53,1280364400,3.855566
"436",4.545357,4.676786,4.469643,4.596786,1047015200,3.912409
"437",4.635714,4.813929,4.59,4.711786,1006045600,4.010287
"438",4.461071,4.635714,4.392857,4.58,1126451200,3.898122
"439",4.272143,4.274286,3.5925,3.759286,2622057200,3.199597
"440",3.866071,4.107143,3.796429,4.059286,1626682400,3.454934
"441",3.997143,4.012857,3.835357,3.897143,1296484000,3.316929
"442",3.8575,3.885357,3.571429,3.575,1609364400,3.042748
"443",3.714286,3.803571,3.380357,3.466786,2294398400,2.950645
"444",3.284286,3.527857,3.126429,3.505,2107417200,2.98317
"445",3.588571,3.625,3.176786,3.184286,1878772000,2.710204
"446",3.068214,3.440357,3.06,3.206786,2207741200,2.729354
"447",3.333929,3.421429,3.092857,3.169286,1617383600,2.697438
"448",3.060714,3.571429,3.035714,3.457143,2219299600,2.942438
"449",3.733929,3.9475,3.607857,3.937857,1539076000,3.351582
"450",4.152143,4.157143,3.683571,3.717143,1980994400,3.163729
"451",3.708571,3.821429,3.496071,3.498214,1584175600,2.977394
"452",3.563214,3.693929,3.276429,3.638929,1980521200,3.09716
"453",3.557143,3.644286,3.0675,3.478571,1762227600,2.960676
"454",3.563571,3.5725,3.344286,3.515714,1549170000,2.992288
"455",3.4625,3.496429,3.255714,3.2675,2193660000,2.781029
"456",3.4775,3.616071,3.318929,3.459643,2248808800,2.944566
"457",3.446786,3.544643,3.282143,3.508214,1675430400,2.985906
"458",3.226071,3.496429,3.218214,3.442143,1590058400,2.92967
"459",3.395357,3.486786,3.280714,3.288929,1208771200,2.799268
"460",3.408214,3.589286,3.298929,3.568214,1634133200,3.036972
"461",3.602143,3.912143,3.569286,3.733929,1950978400,3.178016
"462",3.865357,4.006786,3.843214,3.965714,1638089600,3.375292
"463",3.835714,3.956429,3.755,3.8425,1659756000,3.270422
"464",3.783214,3.896429,3.745,3.82,1057938000,3.251272
"465",3.928214,3.9925,3.809643,3.963929,1398681200,3.373772
"466",3.889643,3.918571,3.678214,3.689286,1256455200,3.140019
"467",3.608929,3.670714,3.5,3.539286,1319074400,3.012351
"468",3.544286,3.566071,3.418571,3.508571,1095253600,2.986209
"469",3.5775,3.585714,3.375,3.424286,1123822000,2.914473
"470",3.386071,3.470357,3.295,3.384643,1224538000,2.880731
"471",3.301071,3.33,3.214643,3.218571,1178976400,2.739385
"472",3.209643,3.444286,3.072143,3.444286,1854087200,2.931495
"473",3.348571,3.356786,3.214286,3.222857,1405266800,2.743033
"474",3.16,3.233929,3.116429,3.147857,1162526400,2.679199
"475",3.201429,3.249643,3.102143,3.211071,1209695200,2.733002
"476",3.194286,3.270714,3.078929,3.081786,1171900800,2.622965
"477",3.044286,3.0875,2.857143,2.874643,1716814400,2.446661
"478",2.926071,3.004286,2.826429,2.949286,1569271200,2.510191
"479",3.043214,3.385357,3.03,3.319643,1442257600,2.825409
"480",3.379643,3.3825,3.148571,3.242857,1235292800,2.760055
"481",3.211429,3.401786,3.208929,3.392857,899836000,2.887723
"482",3.382143,3.384286,3.280714,3.309643,297774400,2.816898
"483",3.260714,3.295357,3.175714,3.176071,923767600,2.703212
"484",3.215357,3.308929,3.089286,3.3025,1148722400,2.810819
"485",3.192857,3.436786,3.171429,3.425,1338680000,2.91508
"486",3.3725,3.400357,3.180714,3.264643,1091370000,2.778598
"487",3.226786,3.374643,3.173571,3.357143,1043795200,2.857325
"488",3.474286,3.6,3.421429,3.561429,1185142000,3.031198
"489",3.501429,3.7,3.471786,3.573571,1203496000,3.041532
"490",3.495357,3.553214,3.446429,3.5075,938047600,2.985298
"491",3.476786,3.615714,3.386786,3.392857,1040617200,2.887723
"492",3.314286,3.535714,3.304643,3.509643,1041174400,2.987122
"493",3.428214,3.436071,3.321429,3.383929,891758000,2.880125
"494",3.356429,3.445714,3.3125,3.408214,1093506400,2.900793
"495",3.251071,3.253571,3.143571,3.184286,1293860400,2.710204
"496",3.189643,3.243929,3.158571,3.193929,857416000,2.718411
"497",3.212143,3.247857,3.171429,3.214286,801920000,2.735738
"498",3.215,3.215357,3.024643,3.062143,844740400,2.606247
"499",3.1025,3.138214,3.067857,3.085,635031600,2.6257
"500",3.076429,3.080357,3.019643,3.037143,271334000,2.584969
"501",3.094286,3.122143,3.044286,3.064643,308324800,2.608374
"502",3.09,3.129286,3.038214,3.093214,6.86e+08,2.632692
"503",3.122143,3.144643,3.025714,3.081786,967601600,2.622965
"504",3.070357,3.133571,3.047857,3.048214,607541200,2.59439
"505",3.067143,3.251429,3.041429,3.241071,746015200,2.758535
"506",3.3275,3.435,3.311071,3.377857,1181608400,2.874956
"507",3.426786,3.470357,3.299643,3.322143,1289310400,2.827537
"508",3.278929,3.303571,3.223571,3.250357,753048800,2.766438
"509",3.229643,3.326786,3.215714,3.310714,673500800,2.81781
"510",3.328929,3.335,3.219286,3.235,546845600,2.753368
"511",3.230714,3.249643,3.126786,3.166429,617716400,2.695006
"512",3.151429,3.205,3.083929,3.1325,798397600,2.666128
"513",3.08,3.116071,3.025714,3.0475,1021664000,2.593783
"514",2.8775,3.004286,2.858929,2.977857,1831634000,2.534508
"515",3.010714,3.013571,2.871429,2.940357,1047625600,2.502592
"516",2.926071,2.928571,2.792857,2.792857,919914800,2.377052
"517",2.835357,2.96,2.8325,2.958214,1089270000,2.517791
"518",3.144286,3.214286,3.065,3.155714,1409528400,2.685886
"519",3.100714,3.209643,3.089286,3.155714,763770000,2.685886
"520",3.173571,3.248929,3.153571,3.201429,692238400,2.724795
"521",3.221071,3.269643,3.205,3.240357,618038400,2.757927
"522",3.29,3.392857,3.267857,3.364286,861406000,2.863405
"523",3.324643,3.369286,3.307143,3.321429,592729200,2.826929
"524",3.307143,3.343571,3.214643,3.218929,651478800,2.739689
"525",3.182143,3.285714,3.175,3.268214,558247200,2.781636
"526",3.282857,3.335,3.224286,3.320714,599309200,2.826321
"527",3.329286,3.4375,3.325,3.341071,808421600,2.843647
"528",3.313214,3.473214,3.307857,3.445,749246400,2.932103
"529",3.465,3.571429,3.464286,3.561429,687209600,3.031198
"530",3.571429,3.678571,3.553571,3.661071,715010800,3.116005
"531",3.618929,3.661071,3.466429,3.493929,849060800,2.973747
"532",3.441786,3.511071,3.420357,3.457857,674973600,2.943046
"533",3.4225,3.5625,3.4225,3.545357,817188400,3.017519
"534",3.535357,3.569286,3.504286,3.541429,608977600,3.014175
"535",3.459643,3.465714,3.367143,3.376071,678238400,2.873436
"536",3.394643,3.423214,3.311429,3.370357,684779200,2.868572
"537",3.334643,3.366071,3.218214,3.237143,922804400,2.755192
"538",3.192857,3.3,3.178571,3.257143,750316000,2.772214
"539",3.273214,3.285714,3.089643,3.105357,786982000,2.643026
"540",3.123214,3.246071,3.107143,3.223214,807105600,2.743337
"541",3.209286,3.318571,3.1875,3.255714,833053200,2.770998
"542",3.285714,3.318571,3.177143,3.185357,629868400,2.711116
"543",3.140357,3.260714,3.131071,3.189643,706658400,2.714764
"544",3.147143,3.257143,3.131071,3.140714,770929600,2.67312
"545",3.176071,3.240714,3.138571,3.156071,724340400,2.68619
"546",3.220714,3.313214,3.194643,3.256071,741403600,2.771302
"547",3.230714,3.281071,3.158929,3.172857,706899200,2.700477
